gene	regres. slope	regres. Y Int	regres. R value	Half-Life Calc (minutes)	# of data pts. After cuttoff	# of leading data points affected by lag calc	ln adjusted value of last data point used in regres.	In Operon (y or n)	Operon #	complex or simple	Total # of data points	R value flag	Half-life Flag	0	1	2	4	8	15
CCNA_01922	x	x	x	x	0	0	1	y	1111	complex	0	x	x	x	x	x	x	x	x
CCNA_01921	x	x	x	x	2	0	3.74860729623761	y	1111	complex	2	x	x	4.605170185988092	3.74860729623761	x	x	x	x
CCNA_01920	-0.4278762800640972	4.984229814874881	-0.9997143483304869	1.6199710356837487	5	-3	1.5729077707566728	y	1111	complex	5	x	x	4.605170185988092	4.446288855958905	3.3779904124611675	3.2374130105873458	1.5729077707566728	x
CCNA_01917	x	x	x	x	2	0	4.09831357084668	n	1107.1	simple	2	x	x	4.605170185988092	4.09831357084668	x	x	x	x
CCNA_01916	x	x	x	x	2	0	3.09733975175095	n	1107	simple	2	x	x	4.605170185988092	3.09733975175095	x	x	x	x
CCNA_01912	x	x	x	x	2	0	3.5482672339479753	y	1102	simple	2	x	x	4.605170185988092	3.5482672339479753	x	x	x	x
CCNA_01911	x	x	x	x	2	0	2.4496549452742102	y	1102	simple	2	x	x	4.605170185988092	2.4496549452742102	x	x	x	x
CCNA_01910	x	x	x	x	0	0	1	n	1102.1	simple	0	x	x	x	x	x	x	x	x
CCNA_01909	x	x	x	x	0	0	1	y	1101	simple	0	x	x	x	x	x	x	x	x
CCNA_01908	x	x	x	x	0	0	2	y	1101	simple	0	x	x	x	x	x	x	x	x
CCNA_01907	x	x	x	x	0	0	3	y	1101	simple	0	x	x	x	x	x	x	x	x
CCNA_01901	x	x	x	x	2	0	3.2893394821389017	y	1098	simple	2	x	x	4.605170185988092	3.2893394821389017	x	x	x	x
CCNA_01900	x	x	x	x	2	0	2.987977818502724	y	1098	simple	2	x	x	4.605170185988092	2.987977818502724	x	x	x	x
CCNA_01899	x	x	x	x	2	0	4.330645548231034	y	1098	simple	2	x	x	4.605170185988092	4.330645548231034	x	x	x	x
CCNA_01898	x	x	x	x	3	0	2.9024925575620744	y	1098	simple	3	x	x	4.605170185988092	4.127859714952949	2.9024925575620744	x	x	x
CCNA_01897	x	x	x	x	2	0	4.468008794973217	y	1098	simple	2	x	x	4.605170185988092	4.468008794973217	x	x	x	x
CCNA_01896	x	x	x	x	0	0	1	n	1097	simple	0	x	x	x	x	x	x	x	x
CCNA_01894	x	x	x	x	0	0	1	n	1095	simple	0	x	x	x	x	x	x	x	x
CCNA_01891	x	x	x	x	0	0	1	n	1093	simple	0	x	x	x	x	x	x	x	x
CCNA_01889	x	x	x	x	1	0	4.605170185988092	n	1091	simple	1	x	x	4.605170185988092	x	x	x	x	x
CCNA_01886	x	x	x	x	2	0	3.469704911440856	n	1089	simple	2	x	x	4.605170185988092	3.469704911440856	x	x	x	x
CCNA_01885	x	x	x	x	0	0	1	n	1088	simple	0	x	x	x	x	x	x	x	x
CCNA_01878	x	x	x	x	0	0	1	n	1086	simple	0	x	x	x	x	x	x	x	x
CCNA_01876	x	x	x	x	0	0	1	n	1084	complex	0	x	x	x	x	x	x	x	x
CCNA_01874	x	x	x	x	0	0	1	n	1082	simple	0	x	x	x	x	x	x	x	x
CCNA_03895	x	x	x	x	0	0	1	n	2385	complex	0	x	x	x	x	x	x	x	x
CCNA_01870	x	x	x	x	2	0	3.6128057550782544	n	1080	simple	2	x	x	4.605170185988092	3.6128057550782544	x	x	x	x
CCNA_01869	x	x	x	x	2	0	3.3018668204812656	y	1079	complex	2	x	x	4.605170185988092	3.3018668204812656	x	x	x	x
CCNA_01868	x	x	x	x	0	0	2	y	1079	complex	0	x	x	x	x	x	x	x	x
CCNA_03894	x	x	x	x	0	0	1	n	2384	simple	0	x	x	x	x	x	x	x	x
CCNA_01863	x	x	x	x	2	0	4.103584446898304	y	1077	simple	2	x	x	4.605170185988092	4.103584446898304	x	x	x	x
CCNA_01862	x	x	x	x	0	0	2	y	1077	simple	0	x	x	x	x	x	x	x	x
CCNA_01851	x	x	x	x	2	0	3.6844152874592626	y	1070	simple	2	x	x	4.605170185988092	3.6844152874592626	x	x	x	x
CCNA_01850	0.1955538467506508	3.684511928335556	0.5186668949557981	-3.5445336007313215	5	-2	4.953668259378426	y	1070	simple	5	R_value_FLAG	Half_Life_Flag	4.605170185988092	4.190733346656433	2.8771421555799703	5.5060438573229815	4.953668259378426	x
CCNA_01849	0.2578117218485151	3.8848312527694233	0.696773856513955	-2.6885789970683507	4	-2	4.97810381663178	y	1070	simple	4	R_value_FLAG	Half_Life_Flag	4.605170185988092	4.599944177283509	4.031967829927663	4.97810381663178	x	x
CCNA_01848	x	x	x	x	2	0	4.359062760954551	y	1070	simple	2	x	x	4.605170185988092	4.359062760954551	x	x	x	x
CCNA_01847	x	x	x	x	2	0	4.356873026065241	y	1070	simple	2	x	x	4.605170185988092	4.356873026065241	x	x	x	x
CCNA_01846	x	x	x	x	2	0	4.1468882410171135	y	1070	simple	2	x	x	4.605170185988092	4.1468882410171135	x	x	x	x
CCNA_01845	x	x	x	x	0	0	7	y	1070	simple	0	x	x	x	x	x	x	x	x
CCNA_01844	x	x	x	x	0	0	1	n	1069	simple	0	x	x	x	x	x	x	x	x
CCNA_01840	x	x	x	x	2	0	3.7658817437808576	n	1066	simple	2	x	x	4.605170185988092	3.7658817437808576	x	x	x	x
CCNA_01837	x	x	x	x	0	0	1	n	1063	simple	0	x	x	x	x	x	x	x	x
CCNA_01835	x	x	x	x	2	0	3.482540560244801	y	1061	simple	2	x	x	4.605170185988092	3.482540560244801	x	x	x	x
CCNA_01834	-0.15207481156335237	4.339142969954022	-0.9306236433319889	4.557935488686693	6	-2	2.1452401574322395	y	1061	simple	6	x	x	4.605170185988092	4.577732532296618	3.5866613496291646	3.7911411003638547	2.9612546144542318	2.1452401574322395
CCNA_01828	x	x	x	x	1	0	4.605170185988092	n	1056	simple	1	x	x	4.605170185988092	x	x	x	x	x
CCNA_01824	x	x	x	x	0	0	1	n	1053	simple	0	x	x	x	x	x	x	x	x
CCNA_01823	x	x	x	x	0	0	1	n	1052	simple	0	x	x	x	x	x	x	x	x
CCNA_01822	x	x	x	x	2	0	3.710786163437145	y	1051	simple	2	x	x	4.605170185988092	3.710786163437145	x	x	x	x
CCNA_01821	x	x	x	x	2	0	3.830326048844406	y	1051	simple	2	x	x	4.605170185988092	3.830326048844406	x	x	x	x
CCNA_01812	x	x	x	x	2	0	3.7207687445535593	y	1048	simple	2	x	x	4.605170185988092	3.7207687445535593	x	x	x	x
CCNA_01811	x	x	x	x	2	0	4.58136491550034	y	1048	simple	2	x	x	4.605170185988092	4.58136491550034	x	x	x	x
CCNA_01808	x	x	x	x	2	0	3.7305887907408017	y	1046	simple	2	x	x	4.605170185988092	3.7305887907408017	x	x	x	x
CCNA_01807	x	x	x	x	3	0	3.023671182226722	y	1046	simple	3	x	x	4.605170185988092	4.056231625427403	3.023671182226722	x	x	x
CCNA_01794	x	x	x	x	0	0	1	n	1041	complex	0	x	x	x	x	x	x	x	x
CCNA_01789	x	x	x	x	2	0	3.329230464582472	n	1036	simple	2	x	x	4.605170185988092	3.329230464582472	x	x	x	x
CCNA_01788	x	x	x	x	0	0	1	n	1035	simple	0	x	x	x	x	x	x	x	x
CCNA_01787	x	x	x	x	0	0	1	n	1034	simple	0	x	x	x	x	x	x	x	x
CCNA_01785	x	x	x	x	2	0	3.963462626689999	y	1032	complex	2	x	x	4.605170185988092	3.963462626689999	x	x	x	x
CCNA_01784	x	x	x	x	2	0	4.13687660559703	y	1032	complex	2	x	x	4.605170185988092	4.13687660559703	x	x	x	x
CCNA_01783	x	x	x	x	2	0	3.5224831167869404	n	1030	simple	2	x	x	4.605170185988092	3.5224831167869404	x	x	x	x
CCNA_01782	-0.5280611024519194	4.64923118675735	-0.8177844153819936	1.3126268481838372	4	-1	2.794184035953894	y	1029	simple	4	x	x	4.605170185988092	4.154721965915034	2.8427261953864216	2.794184035953894	x	x
CCNA_01781	x	x	x	x	0	0	2	y	1029	simple	0	x	x	x	x	x	x	x	x
CCNA_01780	x	x	x	x	2	0	3.680291673751689	n	1028	simple	2	x	x	4.605170185988092	3.680291673751689	x	x	x	x
CCNA_01779	-0.04957479079944499	4.308995049335179	-0.19187378196128904	13.981847817857163	4	-1	4.399124280802514	n	1027	simple	4	R_value_FLAG	Half_Life_Flag	4.605170185988092	4.2692033934325195	3.609291827287214	4.399124280802514	x	x
CCNA_01775	-0.12729272831467447	4.02772372841549	-0.5430003838565328	5.445300683998603	6	-1	1.5479589316159807	y	1024	simple	6	R_value_FLAG	x	4.605170185988092	3.6155912721980052	1.985404536427217	4.499457799408817	4.03200806585024	1.5479589316159807
CCNA_01774	x	x	x	x	2	0	4.50773166445655	y	1024	simple	2	x	x	4.605170185988092	4.50773166445655	x	x	x	x
CCNA_01773	x	x	x	x	2	0	2.913268776420962	n	1023	simple	2	x	x	4.605170185988092	2.913268776420962	x	x	x	x
CCNA_01771	x	x	x	x	0	0	1	n	1021	simple	0	x	x	x	x	x	x	x	x
CCNA_01769	x	x	x	x	2	0	3.90122719910017	y	1019	complex	2	x	x	4.605170185988092	3.90122719910017	x	x	x	x
CCNA_01768	x	x	x	x	2	0	2.3925483569869126	y	1019	complex	2	x	x	4.605170185988092	2.3925483569869126	x	x	x	x
CCNA_01766	x	x	x	x	2	0	3.3858599178129785	n	1017	simple	2	x	x	4.605170185988092	3.3858599178129785	x	x	x	x
CCNA_01762	x	x	x	x	2	0	3.26480708483793	y	1014	complex	2	x	x	4.605170185988092	3.26480708483793	x	x	x	x
CCNA_01761	-1.8039725035683778	6.325331166122373	-0.9998014207275897	0.3842337836019418	3	-1	2.718111739081806	y	1014	complex	3	x	x	4.605170185988092	4.4998736282772205	2.718111739081806	x	x	x
CCNA_01760	x	x	x	x	4	0	3.451001546781804	y	1014	complex	5	x	x	4.605170185988092	4.411248891434018	3.663412440783473	3.451001546781804	0.5338662376429656	x
CCNA_01759	-0.3440740726665941	4.542305165172057	-0.7777068377962265	2.014528950664647	4	-1	3.4036986777147384	y	1013	simple	5	x	x	4.605170185988092	4.2857638246092975	3.240359715628033	3.4036986777147384	0.8874277455983498	x
CCNA_01758	-0.10487716146289035	4.874212582482975	-0.4727228407063906	6.609133684507737	6	-2	2.6055818757507767	y	1013	simple	6	R_value_FLAG	x	4.605170185988092	4.461138276708976	3.3168133613751705	5.651844115170445	5.108379975715354	2.6055818757507767
CCNA_01757	0.03228813136313798	4.319980278425243	0.1363633361094832	-21.467553286508323	4	-2	4.521965051260163	y	1013	simple	4	R_value_FLAG	Half_Life_Flag	4.605170185988092	4.670926682390961	4.040868079396299	4.521965051260163	x	x
CCNA_01756	x	x	x	x	0	0	1	n	1012	simple	0	x	x	x	x	x	x	x	x
CCNA_01755	x	x	x	x	2	0	3.8939731465081198	n	1011	simple	2	x	x	4.605170185988092	3.8939731465081198	x	x	x	x
CCNA_01754	x	x	x	x	0	0	1	n	1010	complex	0	x	x	x	x	x	x	x	x
CCNA_01745	-0.11490443676237781	4.286538991209207	-0.7721771585698451	6.032379602481082	6	-1	2.5470453733014002	n	1006	simple	6	x	x	4.605170185988092	4.081972914179742	3.204877289926628	4.561245974221173	3.2434982416549243	2.5470453733014002
CCNA_01744	x	x	x	x	2	0	4.473007020298193	n	1005	simple	2	x	x	4.605170185988092	4.473007020298193	x	x	x	x
CCNA_01743	x	x	x	x	0	0	1	n	1004	simple	0	x	x	x	x	x	x	x	x
CCNA_01741	-0.4094974018778194	4.669098195578408	-0.9194173243951479	1.6926778469934167	5	-1	1.0895805776585905	y	1002	simple	5	x	x	4.605170185988092	4.180720834301101	3.3122630599489806	3.925400459287658	1.0895805776585905	x
CCNA_01740	-0.4221534856930215	4.870728900425007	-0.9022296208703265	1.6419316766319039	5	-1	1.1108684914453142	y	1002	simple	5	x	x	4.605170185988092	4.4442086182277425	3.4863178201278595	4.22886230711689	1.1108684914453142	x
CCNA_01739	-0.3377989834095559	4.892423494457478	-0.9058930584263332	2.0519516475855	5	-1	1.908516034960856	y	1002	simple	6	x	x	4.605170185988092	4.57026117571138	3.772237641827133	4.335238843229597	1.908516034960856	0.46505981983981176
CCNA_01738	-0.0997686267418928	4.498066564345198	-0.7950800673634465	6.947546570458037	6	-2	2.935013207086885	n	1001	simple	6	x	x	4.605170185988092	4.405635698935059	3.6892475785695282	4.697339657812651	3.6622486038057054	2.935013207086885
CCNA_01737	x	x	x	x	2	0	3.693032033196523	n	1000	complex	2	x	x	4.605170185988092	3.693032033196523	x	x	x	x
CCNA_01735	x	x	x	x	0	0	1	y	998	complex	0	x	x	x	x	x	x	x	x
CCNA_01734	x	x	x	x	2	0	3.2463428047748937	y	998	complex	2	x	x	4.605170185988092	3.2463428047748937	x	x	x	x
CCNA_01733	x	x	x	x	2	0	3.4798300723878075	y	998	complex	2	x	x	4.605170185988092	3.4798300723878075	x	x	x	x
CCNA_01732	0.003701102677174586	3.251014029923963	0.011590125843399673	-187.28126210459322	5	-2	3.1654270510649893	y	998	complex	5	R_value_FLAG	Half_Life_Flag	4.605170185988092	3.651272035904525	2.0017778332361065	3.766529631799814	3.1654270510649893	x
CCNA_01731	x	x	x	x	2	0	3.7735138354536426	y	998	complex	2	x	x	4.605170185988092	3.7735138354536426	x	x	x	x
CCNA_01730	x	x	x	x	4	0	3.100282788435381	y	998	complex	4	x	x	4.605170185988092	4.495795499827521	3.4408113219062413	3.100282788435381	x	x
CCNA_01729	x	x	x	x	4	0	3.1857116362112676	y	998	complex	4	x	x	4.605170185988092	4.342530641780576	3.067072853045829	3.1857116362112676	x	x
CCNA_01728	x	x	x	x	3	0	2.297898774336795	y	998	complex	3	x	x	4.605170185988092	3.251792409543231	2.297898774336795	x	x	x
CCNA_01727	-0.42716999077600315	4.525105799126141	-0.6231701413257523	1.622649520161199	4	-1	3.25958148477712	n	997	simple	4	R_value_FLAG	x	4.605170185988092	4.49901903171528	2.464219989789896	3.25958148477712	x	x
CCNA_03956	x	x	x	x	0	0	1	n	933.5	simple	0	x	x	x	x	x	x	x	x
CCNA_01712	x	x	x	x	0	0	1	y	992	simple	0	x	x	x	x	x	x	x	x
CCNA_01711	0.02059885208817399	4.407371067623293	0.1285897595336345	-33.64979648345978	4	-1	4.6142814804859045	y	992	simple	4	R_value_FLAG	Half_Life_Flag	4.605170185988092	4.458478919742069	4.11213109941901	4.6142814804859045	x	x
CCNA_01710	x	x	x	x	2	0	3.6624026962494245	y	991	simple	2	x	x	4.605170185988092	3.6624026962494245	x	x	x	x
CCNA_01709	x	x	x	x	0	0	2	y	991	simple	0	x	x	x	x	x	x	x	x
CCNA_01705	x	x	x	x	0	0	1	n	988	simple	0	x	x	x	x	x	x	x	x
CCNA_01699	x	x	x	x	2	0	3.207340646962645	n	986	simple	2	x	x	4.605170185988092	3.207340646962645	x	x	x	x
CCNA_01696	x	x	x	x	0	0	1	n	983	simple	0	x	x	x	x	x	x	x	x
CCNA_01695	x	x	x	x	2	0	3.4418479569749274	y	982	simple	2	x	x	4.605170185988092	3.4418479569749274	x	x	x	x
CCNA_01694	x	x	x	x	0	0	2	y	982	simple	0	x	x	x	x	x	x	x	x
CCNA_01693	x	x	x	x	1	0	4.605170185988092	y	982	simple	1	x	x	4.605170185988092	x	x	x	x	x
CCNA_01685	x	x	x	x	2	0	2.619001343205281	n	978	simple	2	x	x	4.605170185988092	2.619001343205281	x	x	x	x
CCNA_01684	x	x	x	x	0	0	1	n	977	simple	0	x	x	x	x	x	x	x	x
CCNA_01682	x	x	x	x	1	0	4.605170185988092	n	975	complex	1	x	x	4.605170185988092	x	x	x	x	x
CCNA_01674	x	x	x	x	2	0	3.5983476719065095	y	972	complex	2	x	x	4.605170185988092	3.5983476719065095	x	x	x	x
CCNA_01673	x	x	x	x	3	0	3.580304290403431	y	972	complex	3	x	x	4.605170185988092	4.253030534182482	3.580304290403431	x	x	x
CCNA_01672	x	x	x	x	3	0	4.176669620559613	y	972	complex	3	x	x	4.605170185988092	4.751027181845531	4.176669620559613	x	x	x
CCNA_01660	x	x	x	x	2	0	3.5986211200871843	n	966	simple	2	x	x	4.605170185988092	3.5986211200871843	x	x	x	x
CCNA_01657	x	x	x	x	1	0	4.605170185988092	y	964	simple	1	x	x	4.605170185988092	x	x	x	x	x
CCNA_01656	x	x	x	x	2	0	3.3026508267704298	y	964	simple	2	x	x	4.605170185988092	3.3026508267704298	x	x	x	x
CCNA_01650	-0.08037627435987835	4.505315722252203	-0.6068885212906651	8.623778423175404	6	-1	3.1377986894986654	n	960	simple	6	R_value_FLAG	x	4.605170185988092	4.42072845023007	3.404203408634615	5.085598061244442	3.9467295412816377	3.1377986894986654
CCNA_01647	x	x	x	x	2	0	3.9712033523286223	y	958	simple	2	x	x	4.605170185988092	3.9712033523286223	x	x	x	x
CCNA_01646	-0.07978732114635739	4.163158036289309	-0.4205470853135801	8.687435178936198	5	-1	3.605594847043698	y	958	simple	5	R_value_FLAG	x	4.605170185988092	4.230783392261211	3.133161091219471	3.981353159920129	3.605594847043698	x
CCNA_01644	x	x	x	x	2	0	2.283881425619186	n	956	complex	2	x	x	4.605170185988092	2.283881425619186	x	x	x	x
CCNA_01643	x	x	x	x	2	0	3.759603460604501	n	955	simple	2	x	x	4.605170185988092	3.759603460604501	x	x	x	x
CCNA_01632	x	x	x	x	1	0	4.605170185988092	n	952	simple	1	x	x	4.605170185988092	x	x	x	x	x
CCNA_01625	x	x	x	x	2	0	4.053013811638163	n	949	simple	2	x	x	4.605170185988092	4.053013811638163	x	x	x	x
CCNA_01623	-0.11841986702257316	4.121291224125711	-0.8341117495826322	5.853301460200236	6	-1	2.4401571193450673	n	947	simple	6	x	x	4.605170185988092	4.156276536207433	3.0716305745503805	3.77722825695143	3.103331083433748	2.4401571193450673
CCNA_01619	x	x	x	x	2	0	3.296006284060417	y	945	simple	2	x	x	4.605170185988092	3.296006284060417	x	x	x	x
CCNA_01618	x	x	x	x	2	0	4.305952935639811	y	945	simple	2	x	x	4.605170185988092	4.305952935639811	x	x	x	x
CCNA_01608	x	x	x	x	0	0	1	n	938	simple	0	x	x	x	x	x	x	x	x
CCNA_01606	-0.12738200973598346	3.9950220858677876	-0.7036439053798612	5.441484099651019	6	-1	1.8690186654947694	y	936	simple	6	x	x	4.605170185988092	2.797461666967791	3.3172082739760915	4.369312532065197	3.1542031668665005	1.8690186654947694
CCNA_01605	x	x	x	x	0	0	2	y	936	simple	0	x	x	x	x	x	x	x	x
CCNA_01603	-0.23540837723342126	4.383014618281927	-0.7717051769111544	2.944445685009115	5	-1	2.335538504828416	n	933	simple	6	x	x	4.605170185988092	4.092053861063641	3.0626132201795264	4.161200650956075	2.335538504828416	0.7390727168710917
CCNA_01600	x	x	x	x	2	0	3.6128057550804136	y	930	simple	2	x	x	4.605170185988092	3.6128057550804136	x	x	x	x
CCNA_01599	x	x	x	x	0	0	2	y	930	simple	0	x	x	x	x	x	x	x	x
CCNA_01597	x	x	x	x	0	0	1	n	928	simple	0	x	x	x	x	x	x	x	x
CCNA_01596	-0.40794578167758966	4.417717187097376	-0.7214804673381431	1.6991159406270264	4	-2	3.0028530224859753	y	927	simple	4	x	x	4.605170185988092	4.285613251403669	2.9328153969547164	3.0028530224859753	x	x
CCNA_01595	x	x	x	x	0	0	2	y	927	simple	0	x	x	x	x	x	x	x	x
CCNA_01594	x	x	x	x	2	0	3.3358957796087036	y	927	simple	2	x	x	4.605170185988092	3.3358957796087036	x	x	x	x
CCNA_01593	-0.33487079578708023	4.5014980072640185	-0.9339724665333449	2.069894386970271	5	-1	1.8030012643173985	n	926	simple	5	x	x	4.605170185988092	4.158698328918969	3.2173143512521154	3.439202728003224	1.8030012643173985	x
CCNA_01589	x	x	x	x	2	0	3.635795273298134	n	923	simple	2	x	x	4.605170185988092	3.635795273298134	x	x	x	x
CCNA_01585	-0.1833991069065089	4.639190555491392	-0.7145944967218008	3.779446870007333	5	-1	2.934230482491614	n	921	simple	6	x	x	4.605170185988092	4.445213693386163	3.603738758841699	4.6865710092999056	2.934230482491614	0.9741650565950388
CCNA_01584	-0.38305984828056033	4.603121596345245	-0.9696719926247984	1.8095010053162008	5	-2	1.5412997636191195	n	920	simple	5	x	x	4.605170185988092	4.377888067430887	3.423760705454947	3.1999740831337404	1.5412997636191195	x
CCNA_01583	-0.3439764686822531	4.3663399164088075	-0.9210960779374849	2.0151005771276673	5	-1	1.5607930464794795	n	919	simple	5	x	x	4.605170185988092	3.923031377242109	3.0133673070771048	3.408303603832144	1.5607930464794795	x
CCNA_01577	x	x	x	x	0	0	1	y	913	complex	0	x	x	x	x	x	x	x	x
CCNA_01576	x	x	x	x	2	0	4.384733813492992	y	913	complex	2	x	x	4.605170185988092	4.384733813492992	x	x	x	x
CCNA_01575	-0.21084086364072538	4.166381482893995	-0.7481909266425156	3.2875371908031736	5	-1	2.4547624261833576	n	912	simple	5	x	x	4.605170185988092	3.863708576027862	2.8696850978988073	3.7437388614656344	2.4547624261833576	x
CCNA_01573	x	x	x	x	0	0	1	y	910	simple	0	x	x	x	x	x	x	x	x
CCNA_01572	x	x	x	x	0	0	2	y	910	simple	0	x	x	x	x	x	x	x	x
CCNA_01571	x	x	x	x	0	0	3	y	910	simple	0	x	x	x	x	x	x	x	x
CCNA_01566	x	x	x	x	2	0	3.453741060450346	n	905	simple	2	x	x	4.605170185988092	3.453741060450346	x	x	x	x
CCNA_01555	x	x	x	x	2	0	3.7094325907759735	y	900	simple	2	x	x	4.605170185988092	3.7094325907759735	x	x	x	x
CCNA_01554	x	x	x	x	1	0	4.605170185988092	y	900	simple	1	x	x	4.605170185988092	x	x	x	x	x
CCNA_01550	x	x	x	x	2	0	3.5954328968631835	y	896	complex	2	x	x	4.605170185988092	3.5954328968631835	x	x	x	x
CCNA_01549	-0.43064316850643575	4.8647645293675	-0.9742803218717252	1.6095626988904308	5	-2	1.4504853776508402	y	896	complex	6	x	x	4.605170185988092	4.702564304646216	3.607351383361179	3.1722604035572854	1.4504853776508402	0.8997893969954217
CCNA_03953	x	x	x	x	0	0	1	n	2405	simple	0	x	x	x	x	x	x	x	x
CCNA_01546	-0.2054536949909388	4.202176400707977	-0.6380416908588518	3.373739180453851	5	-1	2.49683059429662	n	894	simple	5	R_value_FLAG	x	4.605170185988092	4.113092164961801	2.580961900958381	3.936252418010322	2.49683059429662	x
CCNA_01543	x	x	x	x	2	0	3.7712117604788484	n	892	simple	2	x	x	4.605170185988092	3.7712117604788484	x	x	x	x
CCNA_01542	x	x	x	x	2	0	4.08504473572292	n	891	simple	2	x	x	4.605170185988092	4.08504473572292	x	x	x	x
CCNA_01539	x	x	x	x	2	0	3.728637570608268	n	888	simple	2	x	x	4.605170185988092	3.728637570608268	x	x	x	x
CCNA_01537	x	x	x	x	1	0	4.605170185988092	n	886	simple	1	x	x	4.605170185988092	x	x	x	x	x
CCNA_01524	x	x	x	x	2	0	4.073878408234673	y	878	simple	2	x	x	4.605170185988092	4.073878408234673	x	x	x	x
CCNA_01523	x	x	x	x	2	0	3.080926722114104	y	878	simple	2	x	x	4.605170185988092	3.080926722114104	x	x	x	x
CCNA_01522	x	x	x	x	2	0	3.620296426809561	n	877	simple	2	x	x	4.605170185988092	3.620296426809561	x	x	x	x
CCNA_01521	x	x	x	x	2	0	3.571368565216967	n	876	simple	2	x	x	4.605170185988092	3.571368565216967	x	x	x	x
CCNA_03892	x	x	x	x	2	0	3.136088187893102	y	2291	simple	2	x	x	4.605170185988092	3.136088187893102	x	x	x	x
CCNA_01517	x	x	x	x	2	0	4.172937139829557	y	2291	simple	2	x	x	4.605170185988092	4.172937139829557	x	x	x	x
CCNA_01516	0.18046741280489034	4.0343169035739	0.7085809523245057	-3.8408440049469266	4	-2	4.855443537299557	y	2291	simple	4	R_value_FLAG	Half_Life_Flag	4.605170185988092	4.2550945184061195	4.088476908522291	4.855443537299557	x	x
CCNA_01509	x	x	x	x	2	0	3.788831383414288	n	870	simple	2	x	x	4.605170185988092	3.788831383414288	x	x	x	x
CCNA_01508	x	x	x	x	2	0	3.77364542305439	y	869	simple	2	x	x	4.605170185988092	3.77364542305439	x	x	x	x
CCNA_01507	x	x	x	x	2	0	4.635910491234252	y	869	simple	2	x	x	4.605170185988092	4.635910491234252	x	x	x	x
CCNA_01506	x	x	x	x	2	0	4.243039110229987	y	869	simple	2	x	x	4.605170185988092	4.243039110229987	x	x	x	x
CCNA_01505	x	x	x	x	2	0	3.0842805542166922	y	868	simple	2	x	x	4.605170185988092	3.0842805542166922	x	x	x	x
CCNA_01504	x	x	x	x	2	0	3.83437326194022	y	868	simple	2	x	x	4.605170185988092	3.83437326194022	x	x	x	x
CCNA_01503	x	x	x	x	0	0	1	y	867	simple	0	x	x	x	x	x	x	x	x
CCNA_01501	x	x	x	x	0	0	2	y	867	simple	0	x	x	x	x	x	x	x	x
CCNA_01495	x	x	x	x	1	0	4.605170185988092	y	862	simple	1	x	x	4.605170185988092	x	x	x	x	x
CCNA_01494	x	x	x	x	2	0	3.9910212207414553	y	862	simple	2	x	x	4.605170185988092	3.9910212207414553	x	x	x	x
CCNA_01493	x	x	x	x	2	0	3.5349887327272005	y	861	complex	2	x	x	4.605170185988092	3.5349887327272005	x	x	x	x
CCNA_01492	x	x	x	x	2	0	3.692473157811314	y	861	complex	2	x	x	4.605170185988092	3.692473157811314	x	x	x	x
CCNA_01491	x	x	x	x	3	0	2.5107469217832055	y	861	complex	3	x	x	4.605170185988092	4.291700912933671	2.5107469217832055	x	x	x
CCNA_01486	x	x	x	x	0	0	1	y	856	simple	0	x	x	x	x	x	x	x	x
CCNA_01485	x	x	x	x	2	0	4.230114859253609	y	856	simple	2	x	x	4.605170185988092	4.230114859253609	x	x	x	x
CCNA_01478	x	x	x	x	2	0	3.5105269059689577	n	852	simple	2	x	x	4.605170185988092	3.5105269059689577	x	x	x	x
CCNA_01466	x	x	x	x	0	0	1	n	848	simple	0	x	x	x	x	x	x	x	x
CCNA_01464	-0.12250044726483365	4.5306695020341	-0.8663989288105982	5.65832367176122	6	-1	2.6514915770564755	n	846	simple	6	x	x	4.605170185988092	4.351862636943325	3.731475520576961	4.7162806484418285	3.4349005600430664	2.6514915770564755
CCNA_03951	x	x	x	x	1	0	4.605170185988092	n	2403	simple	1	x	x	4.605170185988092	x	x	x	x	x
CCNA_01463	-0.03338992004275272	4.0964904915844595	-0.08390780411779673	20.759174615346012	4	-1	4.319874909143457	n	845	simple	4	R_value_FLAG	Half_Life_Flag	4.605170185988092	4.015091210274541	3.1935702190247386	4.319874909143457	x	x
CCNA_01462	x	x	x	x	0	0	1	n	844	simple	0	x	x	x	x	x	x	x	x
CCNA_01444	-0.3473164587267641	4.6187510327473476	-0.6745496903838705	1.9957222387357354	4	-1	3.5129388146957123	y	833	simple	4	x	x	4.605170185988092	4.509686420632379	3.1044372399828197	3.5129388146957123	x	x
CCNA_01443	x	x	x	x	2	0	3.055390188048174	y	833	simple	2	x	x	4.605170185988092	3.055390188048174	x	x	x	x
CCNA_01439	x	x	x	x	2	0	3.734166612080689	n	831	simple	2	x	x	4.605170185988092	3.734166612080689	x	x	x	x
CCNA_01437	x	x	x	x	1	0	4.605170185988092	y	827	simple	1	x	x	4.605170185988092	x	x	x	x	x
CCNA_01435	x	x	x	x	2	0	3.4278834165863397	y	827	simple	2	x	x	4.605170185988092	3.4278834165863397	x	x	x	x
CCNA_01427	-1.8479795633073068	5.062332857496617	-0.9999312832689605	0.37508379114292156	3	-1	1.356874982527869	n	822	complex	3	x	x	4.605170185988092	3.2363605405461247	1.356874982527869	x	x	x
CCNA_01426	x	x	x	x	2	0	2.8832909303584464	n	821	complex	2	x	x	4.605170185988092	2.8832909303584464	x	x	x	x
